term_str,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
intertwining,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,intertwin,VBG,VB,0
intervals,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,interv,NNS,NN,0
interwoven,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,interwoven,RB,RB,0
inthe,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,inth,NN,NN,0
into,1122,0.0023650528658875902,8.723911852259603,0.0,into,IN,IN,1
intolerable,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,intoler,JJ,JJ,0
intricate,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,intric,NN,NN,0
intriguing,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,intrigu,VBG,VB,0
introduced,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,introduc,VBN,VB,0
intrusion,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,intrus,NN,NN,0
invaded,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,invad,VBN,VB,0
invaders,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,invad,NNS,NN,0
invading,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,invad,VBG,VB,0
invasion,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,invas,NN,NN,0
invented,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,invent,VBN,VB,0
inventing,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,invent,VBG,VB,0
inventory,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,inventori,NN,NN,0
inverted,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,invert,VBN,VB,0
investigate,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,investig,NN,NN,0
investigating,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,investig,VBG,VB,0
investigator,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,investig,NN,NN,0
invisible,16,3.3726244076828385e-05,14.855768812868396,25.058441780501063,invis,JJ,JJ,0
invitation,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,invit,NN,NN,0
invitations,4,8.431561019207096e-06,16.855768812868394,5.954196310386875,invit,NNS,NN,0
invited,8,1.6863122038414192e-05,15.855768812868396,15.816785241547501,invit,VBN,VB,0
inviting,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,invit,VBG,VB,0
involuntarily,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,involuntarili,RB,RB,0
involved,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,involv,NN,NN,0
inward,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,inward,NN,NN,0
inwards,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,inward,NN,NN,0
ioreth,14,2.9510463567224836e-05,15.04841389081079,9.90839262077375,ioreth,NNS,NN,0
iorlas,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,iorla,NN,NN,0
irensaga,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,irensaga,NN,NN,0
iris,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,iri,NN,NN,0
irked,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,irk,VBN,VB,0
irksome,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,irksom,NN,NN,0
iron,49,0.00010328662248528692,13.241058968753187,32.38133782203198,iron,NN,NN,0
ironmongery,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,ironmongeri,NN,NN,0
irresistibly,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,irresist,NN,NN,0
irresolute,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,irresolut,NN,NN,0
irresponsible,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,irrespons,JJ,JJ,0
irrevocable,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,irrevoc,NN,NN,0
is,3247,0.00684431965734136,7.190877143582307,0.0,is,VBZ,VB,1
isen,24,5.0589366115242574e-05,14.27080631214724,25.058441780501063,isen,NN,NN,0
isengard,142,0.0002993204161818519,11.706021693363713,32.79945663977042,isengard,NN,NN,0
isengarders,13,2.740257331242306e-05,15.155329094727303,9.90839262077375,isengard,NNS,NN,0
isenmouthe,6,1.2647341528810643e-05,16.27080631214724,9.90839262077375,isenmouth,NN,NN,0
ish,4,8.431561019207096e-06,16.855768812868394,5.954196310386875,ish,JJ,JJ,0
ishi,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,ishi,NN,NN,0
isi,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,isi,NN,NN,0
isildur,75,0.00015809176911013304,12.626950122372515,30.70958572167535,isildur,NN,NN,0
island,19,4.004991484123371e-05,14.607841299424809,30.70958572167535,island,NN,NN,0
islands,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,island,NNS,NN,0
isle,10,2.107890254801774e-05,15.533840717981032,20.215402857994317,isl,NN,NN,0
isles,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,isl,NNS,NN,0
islet,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,islet,NN,NN,0
isn,57,0.00012014974452370112,13.022878798703653,32.597671398390354,isn,NN,NN,1
iss,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,iss,NN,NN,0
issue,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,issu,NN,NN,0
issued,11,2.3186792802819512e-05,15.396337194231098,26.322682154995128,issu,VBN,VB,0
issues,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,issu,NNS,NN,0
issuing,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,issu,VBG,VB,0
it,6491,0.013682315643918315,6.1915437720304665,0.0,it,PRP,PR,1
itch,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,itch,NN,NN,0
itching,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,itch,VBG,VB,0
item,5,1.053945127400887e-05,16.533840717981032,13.107701428997157,item,NN,NN,0
items,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,item,NNS,NN,0
ithil,14,2.9510463567224836e-05,15.04841389081079,22.0278897183049,ithil,NN,NN,0
ithildin,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,ithildin,NN,NN,0
ithilien,38,8.009982968246742e-05,13.607841299424809,30.70958572167535,ithilien,NN,NN,0
its,617,0.0013005682872126946,9.586642133718977,1.4309973422633264,it,PRP$,PR,1
itself,59,0.00012436552503330465,12.973125763506554,28.871965270466802,itself,PRP,PR,1
ivory,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,ivori,NN,NN,0
ivy,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,ivi,NN,NN,0
jacket,9,1.8971012293215967e-05,15.685843811426082,22.0278897183049,jacket,NN,NN,0
jackets,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,jacket,NNS,NN,0
jagged,16,3.3726244076828385e-05,14.855768812868396,30.70958572167535,jag,NN,NN,0
jailor,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jailor,NN,NN,0
january,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,januari,NNP,NN,0
jar,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,jar,NN,NN,0
jars,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,jar,NNS,NN,0
jaw,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jaw,NN,NN,0
jaws,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,jaw,NN,NN,0
jeered,7,1.4755231783612418e-05,16.048413890810792,15.816785241547501,jeer,NN,NN,0
jeering,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,jeer,NN,NN,0
jeopardy,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jeopardi,NN,NN,0
jerk,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,jerk,NN,NN,0
jerked,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,jerk,NNS,NN,0
jerkin,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,jerkin,NN,NN,0
jest,12,2.5294683057621287e-05,15.27080631214724,27.442411609245358,jest,NN,NN,0
jester,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,jester,NN,NN,0
jests,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jest,NNS,NN,0
jet,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,jet,NN,NN,0
jets,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jet,NNS,NN,0
jetsam,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,jetsam,NN,NN,0
jewel,8,1.6863122038414192e-05,15.855768812868396,20.215402857994317,jewel,NN,NN,0
jewelled,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jewel,NNS,NN,0
jewellery,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jewelleri,NN,NN,0
jewels,15,3.161835382202661e-05,14.948878217259876,28.430805715988633,jewel,NNS,NN,0
jig,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jig,NN,NN,0
jingled,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jingl,NNS,NN,0
jingling,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jingl,NN,NN,0
job,20,4.215780509603548e-05,14.533840717981032,29.29883569919518,job,NN,NN,0
jogged,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,jog,NN,NN,0
jogging,4,8.431561019207096e-06,16.855768812868394,9.90839262077375,jog,NN,NN,0
join,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,join,NN,NN,0
joined,26,5.480514662484612e-05,14.155329094727303,32.4191071419225,join,VBD,VB,0
joining,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,join,VBG,VB,0
joins,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,join,NNS,NN,0
joint,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,joint,NN,NN,0
jointed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,joint,VBN,VB,0
joints,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,joint,NNS,NN,0
joke,11,2.3186792802819512e-05,15.396337194231098,13.107701428997157,joke,NN,NN,0
jokes,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,joke,NNS,NN,0
joking,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,joke,NN,NN,0
jolly,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,jolli,RB,RB,0
jolt,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jolt,NN,NN,0
jolted,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jolt,VBN,VB,0
jolts,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jolt,NNS,NN,0
jools,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jool,NN,NN,0
jostling,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,jostl,NN,NN,0
journey,162,0.0003414782212778874,11.51591880998377,14.370319389184356,journey,NN,NN,0
journeyed,27,5.69130368796479e-05,14.100881310704926,29.29883569919518,journey,NN,NN,0
journeying,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,journey,NN,NN,0
journeys,12,2.5294683057621287e-05,15.27080631214724,26.322682154995128,journey,NNS,NN,0
jovial,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jovial,NN,NN,0
jowl,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jowl,NN,NN,0
joy,55,0.00011593396401409757,13.074409099343736,32.597671398390354,joy,NN,NN,0
joyful,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,joy,NN,NN,0
joyfully,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,joy,NN,NN,0
joyously,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,joyous,RB,RB,0
joys,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,joy,NNS,NN,0
judge,19,4.004991484123371e-05,14.607841299424809,31.267140966190002,judg,NN,NN,0
judged,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,judg,NN,NN,0
judgement,11,2.3186792802819512e-05,15.396337194231098,23.633570483095003,judgement,NN,NN,0
judgements,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,judgement,NN,NN,0
judges,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,judg,NNS,NN,0
jug,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jug,NN,NN,0
juggler,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,juggler,NN,NN,0
juicy,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,juici,NN,NN,0
july,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,juli,NNP,NN,0
jump,8,1.6863122038414192e-05,15.855768812868396,18.161341077497564,jump,NN,NN,0
jumped,18,3.7942024586431934e-05,14.685843811426082,26.322682154995128,jump,NN,NN,0
jumping,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,jump,NN,NN,0
jumps,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,jump,NNS,NN,0
june,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,june,NNP,NN,0
juniors,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,junior,NN,NN,0
junipers,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,junip,NNS,NN,0
just,305,0.0006429065277145411,10.603103380418146,10.76267564406396,just,RB,RB,1
justice,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,justic,NN,NN,0
justify,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,justifi,NN,NN,0
justly,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,justli,RB,RB,0
jutted,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,jut,VBN,VB,0
jutting,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,jut,NN,NN,0
kamanda,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kamanda,NN,NN,0
keel,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,keel,NN,NN,0
keen,44,9.274717121127805e-05,13.396337194231098,32.38133782203198,keen,NN,NN,0
keener,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,keener,NN,NN,0
keenest,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,keenest,NN,NN,0
keenly,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,keenli,RB,RB,0
keenness,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,keen,NN,NN,0
keep,212,0.0004468727340179761,11.127848358305195,4.22164240047701,keep,VB,VB,0
keeper,8,1.6863122038414192e-05,15.855768812868396,18.161341077497564,keeper,NN,NN,0
keepers,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,keeper,NNS,NN,0
keeping,42,8.853139070167451e-05,13.463451390089634,32.597671398390354,keep,VBG,VB,0
keeps,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,keep,NNS,NN,0
ken,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,ken,VB,VB,0
kept,97,0.00020446535471577208,12.255855970681267,23.59891327954083,kept,NN,NN,0
kerb,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,kerb,NN,NN,0
kettle,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kettl,NN,NN,0
kettles,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kettl,NNS,NN,0
key,13,2.740257331242306e-05,15.155329094727303,22.0278897183049,key,NN,NN,0
keys,11,2.3186792802819512e-05,15.396337194231098,23.633570483095003,key,NNS,NN,0
keystone,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,keyston,NN,NN,0
khand,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,khand,NNP,NN,0
khazad,10,2.107890254801774e-05,15.533840717981032,22.0278897183049,khazad,NNP,NN,0
khazâd,5,1.053945127400887e-05,16.533840717981032,5.954196310386875,khazâd,NNP,NN,0
kheled,7,1.4755231783612418e-05,16.048413890810792,18.161341077497564,khele,VBN,VB,0
kibil,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,kibil,NNP,NN,0
kick,6,1.2647341528810643e-05,16.27080631214724,15.816785241547501,kick,NN,NN,0
kicked,8,1.6863122038414192e-05,15.855768812868396,18.161341077497564,kick,VBN,VB,0
kill,44,9.274717121127805e-05,13.396337194231098,32.4191071419225,kill,NN,NN,0
killed,20,4.215780509603548e-05,14.533840717981032,25.058441780501063,kill,VBN,VB,0
killer,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,killer,NN,NN,0
killing,9,1.8971012293215967e-05,15.685843811426082,18.161341077497564,kill,VBG,VB,0
kills,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kill,NN,NN,0
kin,20,4.215780509603548e-05,14.533840717981032,30.055779436609797,kin,NN,NN,0
kind,74,0.00015598387885533128,12.646315447239445,26.83821428384501,kind,NN,NN,0
kinder,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,kinder,NN,NN,0
kindle,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,kindl,NN,NN,0
kindled,29,6.112881738925145e-05,13.997787817740823,32.645364309990256,kindl,VBN,VB,0
kindler,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kindler,NNP,NN,0
kindliness,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kindli,NN,NN,0
kindling,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kindl,VBG,VB,0
kindlings,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kindl,NNS,NN,0
kindly,24,5.0589366115242574e-05,14.27080631214724,32.4191071419225,kindli,RB,RB,0
kindness,11,2.3186792802819512e-05,15.396337194231098,25.058441780501063,kind,NN,NN,0
kindnesses,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kind,NNS,NN,0
kindred,27,5.69130368796479e-05,14.100881310704926,32.11688356100213,kindr,VBN,VB,0
kindreds,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,kindr,NNS,NN,0
kinds,9,1.8971012293215967e-05,15.685843811426082,23.633570483095003,kind,NNS,NN,0
kine,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,kine,NN,NN,0
king,384,0.0008094298578438812,10.27080631214724,26.082969569460445,king,NN,NN,0
kingdom,19,4.004991484123371e-05,14.607841299424809,29.29883569919518,kingdom,NN,NN,0
kingdoms,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,kingdom,NNS,NN,0
kingfisher,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kingfish,NN,NN,0
kingfishers,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kingfish,NNS,NN,0
kingly,11,2.3186792802819512e-05,15.396337194231098,23.633570483095003,kingli,RB,RB,0
kings,80,0.00016863122038414193,12.533840717981032,30.534281932380008,king,NNS,NN,0
kingsfoil,6,1.2647341528810643e-05,16.27080631214724,5.954196310386875,kingsfoil,NN,NN,0
kingship,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,kingship,NN,NN,0
kinsfolk,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,kinsfolk,NN,NN,0
kinship,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,kinship,NN,NN,0
kinsman,10,2.107890254801774e-05,15.533840717981032,22.0278897183049,kinsman,NN,NN,0
kinsmen,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,kinsmen,NNS,NN,0
kinswoman,3,6.323670764405322e-06,17.27080631214724,5.954196310386875,kinswoman,NN,NN,0
kiss,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,kiss,NN,NN,0
kissed,13,2.740257331242306e-05,15.155329094727303,23.633570483095003,kiss,VBN,VB,0
kissing,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,kiss,VBG,VB,0
kitchen,11,2.3186792802819512e-05,15.396337194231098,22.0278897183049,kitchen,NN,NN,0
kitten,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,kitten,VB,VB,0
knee,11,2.3186792802819512e-05,15.396337194231098,25.058441780501063,knee,NN,NN,0
kneeling,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,kneel,VBG,VB,0
knees,56,0.00011804185426889934,13.04841389081079,30.534281932380008,knee,NNS,NN,0
knell,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,knell,NN,NN,0
knelt,26,5.480514662484612e-05,14.155329094727303,31.267140966190002,knelt,NN,NN,0
